t_stamp,281613529007,xVal,0.11724106,yVal,-0.43552026,zVal,9.645491
t_stamp,281632152043,xVal,0.11005846,yVal,-0.45459905,zVal,9.667038
t_stamp,281650757539,xVal,0.12442367,yVal,-0.45938745,zVal,9.657461
t_stamp,281669366002,xVal,0.1627309,yVal,-0.45938745,zVal,9.645491
t_stamp,281687989285,xVal,0.15794249,yVal,-0.45699325,zVal,9.647884
t_stamp,281706608111,xVal,0.12202947,yVal,-0.45459905,zVal,9.640702
t_stamp,281725201934,xVal,0.10048165,yVal,-0.48093528,zVal,9.621549
t_stamp,281743837919,xVal,0.11484686,yVal,-0.46896425,zVal,9.647884
t_stamp,281762452329,xVal,0.15075989,yVal,-0.45699325,zVal,9.698088
t_stamp,281781056636,xVal,0.14836569,yVal,-0.44749126,zVal,9.700482
t_stamp,281799653341,xVal,0.11963527,yVal,-0.42833763,zVal,9.647884
t_stamp,281818274622,xVal,0.11005846,yVal,-0.44030866,zVal,9.619154
t_stamp,281836890764,xVal,0.12202947,yVal,-0.42833763,zVal,9.66225
t_stamp,281855517393,xVal,0.13878888,yVal,-0.42833763,zVal,9.674146
t_stamp,281874113500,xVal,0.14836569,yVal,-0.45459905,zVal,9.626337
t_stamp,281892741552,xVal,0.14836569,yVal,-0.45227966,zVal,9.619154
t_stamp,281911341984,xVal,0.16033669,yVal,-0.44988546,zVal,9.652673
t_stamp,281929943650,xVal,0.15554829,yVal,-0.44509706,zVal,9.664644
t_stamp,281948557408,xVal,0.13160628,yVal,-0.43312606,zVal,9.647884
t_stamp,281967182026,xVal,0.12921207,yVal,-0.43312606,zVal,9.631125
t_stamp,281985793692,xVal,0.11724106,yVal,-0.44749126,zVal,9.631125
t_stamp,282004419692,xVal,0.13160628,yVal,-0.44988546,zVal,9.66225
t_stamp,282023009208,xVal,0.15794249,yVal,-0.45699325,zVal,9.678934
t_stamp,282041636271,xVal,0.13878888,yVal,-0.44988546,zVal,9.652673
t_stamp,282060252380,xVal,0.13639468,yVal,-0.43791446,zVal,9.643096
t_stamp,282078859592,xVal,0.11963527,yVal,-0.44270286,zVal,9.640702
t_stamp,282097480066,xVal,0.13639468,yVal,-0.45459905,zVal,9.66225
t_stamp,282116085395,xVal,0.16033669,yVal,-0.46178165,zVal,9.67654
t_stamp,282134695916,xVal,0.10766426,yVal,-0.46417585,zVal,9.643096
t_stamp,282153322929,xVal,0.10048165,yVal,-0.45699325,zVal,9.655067
t_stamp,282171921310,xVal,0.12681787,yVal,-0.44509706,zVal,9.714848
t_stamp,282190536312,xVal,0.13160628,yVal,-0.44749126,zVal,9.664644
t_stamp,282209164436,xVal,0.11963527,yVal,-0.45459905,zVal,9.61676
t_stamp,282227778926,xVal,0.11963527,yVal,-0.47135845,zVal,9.652673
t_stamp,282246377883,xVal,0.13160628,yVal,-0.47135845,zVal,9.667038
t_stamp,282264985838,xVal,0.11963527,yVal,-0.44270286,zVal,9.667038
t_stamp,282283619154,xVal,0.11245266,yVal,-0.43791446,zVal,9.66225
t_stamp,282302205191,xVal,0.11005846,yVal,-0.45459905,zVal,9.667038
t_stamp,282320825103,xVal,0.11724106,yVal,-0.44509706,zVal,9.688511
t_stamp,282339447734,xVal,0.12681787,yVal,-0.43312606,zVal,9.702876
t_stamp,282358060237,xVal,0.12202947,yVal,-0.44988546,zVal,9.667038
t_stamp,282376661918,xVal,0.10766426,yVal,-0.46417585,zVal,9.643096
t_stamp,282394324108,xVal,0.10287585,yVal,-0.46417585,zVal,9.667038
t_stamp,282412885989,xVal,0.11724106,yVal,-0.44270286,zVal,9.678934
t_stamp,282431495248,xVal,0.12202947,yVal,-0.42115504,zVal,9.681329
t_stamp,282450118031,xVal,0.11484686,yVal,-0.42115504,zVal,9.667038
t_stamp,282468715830,xVal,0.11484686,yVal,-0.44509706,zVal,9.667038
t_stamp,282487338063,xVal,0.10766426,yVal,-0.44749126,zVal,9.6837225
t_stamp,282505956876,xVal,0.11724106,yVal,-0.45227966,zVal,9.686117
t_stamp,282524551757,xVal,0.14597149,yVal,-0.45938745,zVal,9.643096
t_stamp,282543176062,xVal,0.13878888,yVal,-0.44988546,zVal,9.635914
t_stamp,282561800764,xVal,0.12442367,yVal,-0.44988546,zVal,9.690906
t_stamp,282580402296,xVal,0.12681787,yVal,-0.44988546,zVal,9.6837225
t_stamp,282599025410,xVal,0.12681787,yVal,-0.44030866,zVal,9.643096
t_stamp,282617621895,xVal,0.12921207,yVal,-0.44988546,zVal,9.631125
t_stamp,282636244335,xVal,0.15075989,yVal,-0.44749126,zVal,9.645491
t_stamp,282654865047,xVal,0.15794249,yVal,-0.397213,zVal,9.655067
t_stamp,282673457242,xVal,0.21532851,yVal,-0.43552026,zVal,9.607183
t_stamp,282692087749,xVal,0.009576807,yVal,-0.5814917,zVal,9.657461
t_stamp,282710682901,xVal,-0.07414544,yVal,-0.30630818,zVal,9.76752
t_stamp,282729302142,xVal,0.1747019,yVal,-0.21054012,zVal,9.710059
t_stamp,282747914419,xVal,0.25124153,yVal,-0.65803134,zVal,9.592818
t_stamp,282766522843,xVal,0.1985691,yVal,-0.60535896,zVal,9.61676
t_stamp,282785141741,xVal,0.10527006,yVal,-0.27518356,zVal,9.690906
t_stamp,282803768368,xVal,0.08372224,yVal,-0.37327102,zVal,9.671752
t_stamp,282822374659,xVal,0.14357728,yVal,-0.5551555,zVal,9.645491
t_stamp,282840988970,xVal,0.13400048,yVal,-0.44988546,zVal,9.674146
t_stamp,282859601894,xVal,0.08372224,yVal,-0.36848262,zVal,9.681329
t_stamp,282878200373,xVal,0.11724106,yVal,-0.47375265,zVal,9.645491
t_stamp,282896813878,xVal,0.13878888,yVal,-0.49769467,zVal,9.623942
t_stamp,282915428214,xVal,0.11484686,yVal,-0.42115504,zVal,9.626337
t_stamp,282934049251,xVal,0.12921207,yVal,-0.42354923,zVal,9.647884
t_stamp,282952646467,xVal,0.13878888,yVal,-0.45227966,zVal,9.640702
t_stamp,282971267431,xVal,0.09808745,yVal,-0.45227966,zVal,9.650279
t_stamp,282989872990,xVal,0.10048165,yVal,-0.47854108,zVal,9.678934
t_stamp,283008511410,xVal,0.13639468,yVal,-0.49051207,zVal,9.698088
t_stamp,283027123150,xVal,0.11005846,yVal,-0.44749126,zVal,9.695694
t_stamp,283045733315,xVal,0.08132804,yVal,-0.45938745,zVal,9.667038
t_stamp,283064423705,xVal,0.11005846,yVal,-0.46178165,zVal,9.669433
t_stamp,283082943779,xVal,0.11245266,yVal,-0.43073186,zVal,9.674146
t_stamp,283101552301,xVal,0.10527006,yVal,-0.44509706,zVal,9.667038
t_stamp,283120171368,xVal,0.12202947,yVal,-0.44270286,zVal,9.674146
t_stamp,283138777495,xVal,0.14597149,yVal,-0.43073186,zVal,9.688511
t_stamp,283157391335,xVal,0.13160628,yVal,-0.43791446,zVal,9.655067
t_stamp,283176027229,xVal,0.13160628,yVal,-0.44270286,zVal,9.643096
t_stamp,283195415710,xVal,0.15315409,yVal,-0.44988546,zVal,9.688511
t_stamp,283214058130,xVal,0.14836569,yVal,-0.45459905,zVal,9.688511
t_stamp,283232641915,xVal,0.11724106,yVal,-0.45459905,zVal,9.645491
